post_text,evidence,evidence_original,source_combo,DSM5_symptom,status,sentence_id
I just ϲant focus.,I just ϲant focus.,I just cant focus anymore.,nlp_randword_delete+ta_wordswap_homoglyph,COGNITIVE_ISSUES,1,s_1404_105_21
Alwayѕ tired.,Alwayѕ tired.,Im always tired.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_1404_105_22
Im tiⲅed.,Im tiⲅed.,Im always tired.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_1404_105_22
Im tіred.,Im tіred.,Im always tired.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_1404_105_22
Always tіred.,Always tіred.,Im always tired.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_1404_105_22
I loѕt my energy.,I loѕt my energy.,I just lost my energy.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_1404_105_33
I ϳust my energy.,I ϳust my energy.,I just lost my energy.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_1404_105_33
Iѕ my energy so low?,Iѕ my energy so low?,Why is my energy so low?,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_1404_105_36
Is my eneⲅgy so low?,Is my eneⲅgy so low?,Why is my energy so low?,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_1404_105_36
"I try my keep myself optimistic but most days it doesn ' t work as I would to li𝒌e, then again it ' s probably Ьest to not stay to optimistіc just to eventuaⅼly let myself down because I ' d over hyped myself.","I try my keep myself optimistic but most days it doesn ' t work as I would to li𝒌e, then again it ' s probably Ьest to not stay to optimistіc just to eventuaⅼly let myself down because I ' d over hyped myself.","I try my best to keep myself optimistic but most days it doesn't work as I would hope to like it too, then again it's probably best to not stay to optimistic just to eventually let myself down because I'd over hyped myself.",nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_586_428_1
' m ѕo sad.,' m ѕo sad.,I'm so sad.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_349_414_0
I ' so sɑd.,I ' so sɑd.,I'm so sad.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_349_414_0
I never mysеlf.,I never mysеlf.,I never blame myself.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,0,s_1738_359_1
I neveⲅ blame.,I neveⲅ blame.,I never blame myself.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,0,s_1738_359_1
I mуself.,I mуself.,I hate myself.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_697_348_8
I mysel𝚏.,I mysel𝚏.,I hate myself.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_697_348_8
Gսilt and grips me.,Gսilt and grips me.,Guilt and shame grips me.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_2139_39_13
Guilt aոd grips me.,Guilt aոd grips me.,Guilt and shame grips me.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_2139_39_13
' m Sad Tоday. ..,' m Sad Tоday. ..,I'm Sad Today...,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1609_626_0
I ' m Toԁay. ..,I ' m Toԁay. ..,I'm Sad Today...,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1609_626_0
' m so dеpressed.,' m so dеpressed.,I'm so depressed.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_655_6_31
' m so ԁepressed.,' m so ԁepressed.,I'm so depressed.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_655_6_31
Im going 𝚝o kill.,Im going 𝚝o kill.,Im going to kill myself.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_2340_50_0
Iｍ going to kill.,Iｍ going to kill.,Im going to kill myself.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_2340_50_0
Means im worthlеss.,Means im worthlеss.,That means im worthless.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1404_1139_25
Means іm worthless.,Means іm worthless.,That means im worthless.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1404_1139_25
Feel gսilty,Feel gսilty,I feel guilty,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1404_172_0
Feel guil𝚝y,Feel guil𝚝y,I feel guilty,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1404_172_0
Think I faiⅼed.,Think I faiⅼed.,I think I failed.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1404_172_3
I I faileԁ.,I I faileԁ.,I think I failed.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1404_172_3
"іs my only answer. ""","іs my only answer. ""","suicide is my only answer.""",nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_2584_34_3
"is my only answeⲅ. ""","is my only answeⲅ. ""","suicide is my only answer.""",nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_2584_34_3
I have no tо study.,I have no tо study.,I have no energy to study.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_1404_90_5
I have no to ѕtudy.,I have no to ѕtudy.,I have no energy to study.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_1404_90_5
Want to diе,Want to diе,I want to die,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_1404_827_2
I tо die,I tо die,I want to die,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_1404_827_2
' m not suіcidal.,' m not suіcidal.,I'm not suicidal.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,0,s_975_79_1
' m not suiciԁal.,' m not suiciԁal.,I'm not suicidal.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,0,s_975_79_1
I ' d rather kiⅼl.,I ' d rather kiⅼl.,I'd rather kill myself.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_1858_13_3
I ' d rɑther kill.,I ' d rɑther kill.,I'd rather kill myself.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_1858_13_3
I sleep 23 hourѕ.,I sleep 23 hourѕ.,I sleep for 23 hours.,nlp_randword_delete+ta_wordswap_homoglyph,SLEEP_ISSUES,1,s_1287_438_0
I 𝚏or 23 hours.,I 𝚏or 23 hours.,I sleep for 23 hours.,nlp_randword_delete+ta_wordswap_homoglyph,SLEEP_ISSUES,1,s_1287_438_0
My experiments faіl,My experiments faіl,All my experiments fail,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1051_25_0
My exрeriments fail,My exрeriments fail,All my experiments fail,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1051_25_0
I dont wɑnt to live.,I dont wɑnt to live.,I dont want to live anymore.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_1404_218_0
I dont want to ⅼive.,I dont want to ⅼive.,I dont want to live anymore.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_1404_218_0
I wɑnted cry.,I wɑnted cry.,I wanted to cry.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1581_1025_35
I wanteԁ cry.,I wanteԁ cry.,I wanted to cry.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1581_1025_35
I ϲan ' t eat sleep.,I ϲan ' t eat sleep.,I can't eat or sleep.,nlp_randword_delete+ta_wordswap_homoglyph,APPETITE_CHANGE,1,s_888_1741_6
I can ' 𝚝 or sleep.,I can ' 𝚝 or sleep.,I can't eat or sleep.,nlp_randword_delete+ta_wordswap_homoglyph,APPETITE_CHANGE,1,s_888_1741_6
Got dеpressed.,Got dеpressed.,I got depressed.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1155_17_13
Gоt depressed.,Gоt depressed.,I got depressed.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1155_17_13
Im coոstantly.,Im coոstantly.,Im constantly miserable.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_697_53_1
Im constan𝚝ly.,Im constan𝚝ly.,Im constantly miserable.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_697_53_1
Im coոstantly.,Im coոstantly.,Im constantly miserable.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_697_53_1
Im miѕerable.,Im miѕerable.,Im constantly miserable.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_697_53_1
Im cons𝚝antly.,Im cons𝚝antly.,Im constantly sad.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_697_53_3
Im constan𝚝ly.,Im constan𝚝ly.,Im constantly sad.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_697_53_3
I caոt kill myself.,I caոt kill myself.,I cant outright kill myself.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_781_179_16
I cant kіll myself.,I cant kіll myself.,I cant outright kill myself.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_781_179_16
I ' m actսally sad.,I ' m actսally sad.,I'm actually sad now.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1636_312_2
I ' m actualⅼy now.,I ' m actualⅼy now.,I'm actually sad now.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1636_312_2
I FEEL guiltу.,I FEEL guiltу.,I FEEL super guilty.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,0,s_1899_203_41
FEEL super ɡuilty.,FEEL super ɡuilty.,I FEEL super guilty.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,0,s_1899_203_41
